Processing problem size: 100
Please wait, computing 10000 TSP100 instances...
[1/10000] Instance: TSP100_0, dim: 100, BKS: 7.4015, NN cost: 9.1535, GAP: 23.6711%
[9038/10000] Instance: TSP100_9037, dim: 100, BKS: 7.3833, NN cost: 8.5052, GAP: 15.1946%
[9039/10000] Instance: TSP100_9038, dim: 100, BKS: 7.8268, NN cost: 9.8479, GAP: 25.8228%
[9040/10000] Instance: TSP100_9039, dim: 100, BKS: 7.3817, NN cost: 9.1432, GAP: 23.8631%
[9041/10000] Instance: TSP100_9040, dim: 100, BKS: 7.7024, NN cost: 9.8171, GAP: 27.4549%
[9042/10000] Instance: TSP100_9041, dim: 100, BKS: 8.0375, NN cost: 10.6527, GAP: 32.5378%
[9043/10000] Instance: TSP100_9042, dim: 100, BKS: 7.8959, NN cost: 9.0827, GAP: 15.0311%
[9044/10000] Instance: TSP100_9043, dim: 100, BKS: 7.7106, NN cost: 9.3839, GAP: 21.7010%
[9045/10000] Instance: TSP100_9044, dim: 100, BKS: 7.4323, NN cost: 9.1393, GAP: 22.9672%
[9046/10000] Instance: TSP100_9045, dim: 100, BKS: 7.7491, NN cost: 8.8471, GAP: 14.1687%
[9047/10000] Instance: TSP100_9046, dim: 100, BKS: 8.0515, NN cost: 9.8285, GAP: 22.0708%
[9048/10000] Instance: TSP100_9047, dim: 100, BKS: 7.5343, NN cost: 8.9558, GAP: 18.8673%
[9049/10000] Instance: TSP100_9048, dim: 100, BKS: 7.6079, NN cost: 9.7575, GAP: 28.2550%
[9050/10000] Instance: TSP100_9049, dim: 100, BKS: 7.6895, NN cost: 10.1699, GAP: 32.2578%
[9051/10000] Instance: TSP100_9050, dim: 100, BKS: 7.3896, NN cost: 9.1525, GAP: 23.8567%
[9052/10000] Instance: TSP100_9051, dim: 100, BKS: 7.8954, NN cost: 9.9930, GAP: 26.5667%
[9053/10000] Instance: TSP100_9052, dim: 100, BKS: 7.9130, NN cost: 9.3572, GAP: 18.2513%
[9054/10000] Instance: TSP100_9053, dim: 100, BKS: 7.5684, NN cost: 9.1850, GAP: 21.3597%
[9055/10000] Instance: TSP100_9054, dim: 100, BKS: 7.8790, NN cost: 10.3540, GAP: 31.4135%
[9056/10000] Instance: TSP100_9055, dim: 100, BKS: 7.6713, NN cost: 9.1779, GAP: 19.6388%
[9057/10000] Instance: TSP100_9056, dim: 100, BKS: 7.5636, NN cost: 9.2750, GAP: 22.6276%
[9058/10000] Instance: TSP100_9057, dim: 100, BKS: 7.8705, NN cost: 9.1661, GAP: 16.4613%
[9059/10000] Instance: TSP100_9058, dim: 100, BKS: 7.8069, NN cost: 9.7341, GAP: 24.6857%
[9060/10000] Instance: TSP100_9059, dim: 100, BKS: 7.6606, NN cost: 9.4550, GAP: 23.4247%
[9061/10000] Instance: TSP100_9060, dim: 100, BKS: 7.9434, NN cost: 9.3213, GAP: 17.3462%
[9062/10000] Instance: TSP100_9061, dim: 100, BKS: 7.6076, NN cost: 9.8341, GAP: 29.2674%
[9063/10000] Instance: TSP100_9062, dim: 100, BKS: 6.9215, NN cost: 7.8570, GAP: 13.5161%
[9064/10000] Instance: TSP100_9063, dim: 100, BKS: 7.5318, NN cost: 10.4562, GAP: 38.8266%
[9065/10000] Instance: TSP100_9064, dim: 100, BKS: 7.6517, NN cost: 9.3469, GAP: 22.1551%
[9066/10000] Instance: TSP100_9065, dim: 100, BKS: 7.7947, NN cost: 9.6174, GAP: 23.3834%
[9067/10000] Instance: TSP100_9066, dim: 100, BKS: 7.9363, NN cost: 9.8217, GAP: 23.7573%
[9068/10000] Instance: TSP100_9067, dim: 100, BKS: 7.7310, NN cost: 9.3051, GAP: 20.3612%
[9069/10000] Instance: TSP100_9068, dim: 100, BKS: 7.4668, NN cost: 9.7931, GAP: 31.1551%
[9070/10000] Instance: TSP100_9069, dim: 100, BKS: 8.0518, NN cost: 10.2825, GAP: 27.7055%
[9071/10000] Instance: TSP100_9070, dim: 100, BKS: 7.8888, NN cost: 10.3966, GAP: 31.7899%
[9072/10000] Instance: TSP100_9071, dim: 100, BKS: 8.0828, NN cost: 10.0451, GAP: 24.2768%
[9073/10000] Instance: TSP100_9072, dim: 100, BKS: 7.9317, NN cost: 10.2715, GAP: 29.4998%
[9074/10000] Instance: TSP100_9073, dim: 100, BKS: 7.8803, NN cost: 10.1794, GAP: 29.1752%
[9075/10000] Instance: TSP100_9074, dim: 100, BKS: 7.5941, NN cost: 9.5974, GAP: 26.3789%
[9076/10000] Instance: TSP100_9075, dim: 100, BKS: 7.5042, NN cost: 9.7045, GAP: 29.3197%
[9077/10000] Instance: TSP100_9076, dim: 100, BKS: 7.8991, NN cost: 9.6583, GAP: 22.2701%
[9078/10000] Instance: TSP100_9077, dim: 100, BKS: 7.7806, NN cost: 9.6072, GAP: 23.4763%
[9079/10000] Instance: TSP100_9078, dim: 100, BKS: 7.5683, NN cost: 8.7184, GAP: 15.1952%
[9080/10000] Instance: TSP100_9079, dim: 100, BKS: 7.5690, NN cost: 9.5853, GAP: 26.6379%
[9081/10000] Instance: TSP100_9080, dim: 100, BKS: 7.4505, NN cost: 9.7109, GAP: 30.3395%
[9082/10000] Instance: TSP100_9081, dim: 100, BKS: 7.3388, NN cost: 8.8123, GAP: 20.0785%
[9083/10000] Instance: TSP100_9082, dim: 100, BKS: 7.9678, NN cost: 9.7292, GAP: 22.1067%
[9084/10000] Instance: TSP100_9083, dim: 100, BKS: 8.0652, NN cost: 10.5680, GAP: 31.0320%
[9085/10000] Instance: TSP100_9084, dim: 100, BKS: 7.2633, NN cost: 9.8668, GAP: 35.8442%
[9086/10000] Instance: TSP100_9085, dim: 100, BKS: 7.6431, NN cost: 10.0973, GAP: 32.1109%
[9087/10000] Instance: TSP100_9086, dim: 100, BKS: 8.0588, NN cost: 9.3752, GAP: 16.3349%
[9088/10000] Instance: TSP100_9087, dim: 100, BKS: 7.5475, NN cost: 8.8564, GAP: 17.3424%
[9089/10000] Instance: TSP100_9088, dim: 100, BKS: 7.6617, NN cost: 8.8980, GAP: 16.1361%
[9090/10000] Instance: TSP100_9089, dim: 100, BKS: 7.7431, NN cost: 9.2096, GAP: 18.9395%
[9091/10000] Instance: TSP100_9090, dim: 100, BKS: 7.4661, NN cost: 8.9573, GAP: 19.9722%
[9092/10000] Instance: TSP100_9091, dim: 100, BKS: 7.5149, NN cost: 9.9353, GAP: 32.2070%
[9093/10000] Instance: TSP100_9092, dim: 100, BKS: 7.9368, NN cost: 9.4949, GAP: 19.6317%
[9094/10000] Instance: TSP100_9093, dim: 100, BKS: 7.7038, NN cost: 9.5736, GAP: 24.2707%
[9095/10000] Instance: TSP100_9094, dim: 100, BKS: 7.9792, NN cost: 10.0068, GAP: 25.4106%
[9096/10000] Instance: TSP100_9095, dim: 100, BKS: 7.7169, NN cost: 9.1489, GAP: 18.5571%
[9097/10000] Instance: TSP100_9096, dim: 100, BKS: 7.9252, NN cost: 9.4790, GAP: 19.6066%
[9098/10000] Instance: TSP100_9097, dim: 100, BKS: 7.6360, NN cost: 9.7918, GAP: 28.2324%
[9099/10000] Instance: TSP100_9098, dim: 100, BKS: 8.0332, NN cost: 10.7230, GAP: 33.4831%
[9100/10000] Instance: TSP100_9099, dim: 100, BKS: 7.8110, NN cost: 9.0566, GAP: 15.9464%
[9101/10000] Instance: TSP100_9100, dim: 100, BKS: 7.7748, NN cost: 10.4741, GAP: 34.7186%
[9102/10000] Instance: TSP100_9101, dim: 100, BKS: 7.6161, NN cost: 9.2671, GAP: 21.6768%
[9103/10000] Instance: TSP100_9102, dim: 100, BKS: 8.0815, NN cost: 10.2365, GAP: 26.6659%
[9104/10000] Instance: TSP100_9103, dim: 100, BKS: 7.7640, NN cost: 9.8356, GAP: 26.6831%
[9105/10000] Instance: TSP100_9104, dim: 100, BKS: 7.9934, NN cost: 9.9580, GAP: 24.5778%
[9106/10000] Instance: TSP100_9105, dim: 100, BKS: 8.2830, NN cost: 9.9738, GAP: 20.4121%
[9107/10000] Instance: TSP100_9106, dim: 100, BKS: 7.8022, NN cost: 9.8021, GAP: 25.6321%
[9108/10000] Instance: TSP100_9107, dim: 100, BKS: 7.4728, NN cost: 8.8154, GAP: 17.9665%
[9109/10000] Instance: TSP100_9108, dim: 100, BKS: 7.8539, NN cost: 9.8589, GAP: 25.5286%
[9110/10000] Instance: TSP100_9109, dim: 100, BKS: 8.0643, NN cost: 9.5742, GAP: 18.7244%
[9111/10000] Instance: TSP100_9110, dim: 100, BKS: 7.9133, NN cost: 9.6489, GAP: 21.9328%
[9112/10000] Instance: TSP100_9111, dim: 100, BKS: 7.7447, NN cost: 9.7333, GAP: 25.6781%
[9113/10000] Instance: TSP100_9112, dim: 100, BKS: 7.7452, NN cost: 10.2184, GAP: 31.9318%
[9114/10000] Instance: TSP100_9113, dim: 100, BKS: 7.4163, NN cost: 8.4545, GAP: 13.9991%
[9115/10000] Instance: TSP100_9114, dim: 100, BKS: 7.5026, NN cost: 9.5236, GAP: 26.9368%
[9116/10000] Instance: TSP100_9115, dim: 100, BKS: 7.8177, NN cost: 9.7502, GAP: 24.7188%
[9117/10000] Instance: TSP100_9116, dim: 100, BKS: 7.8390, NN cost: 10.0562, GAP: 28.2852%
[9118/10000] Instance: TSP100_9117, dim: 100, BKS: 7.7293, NN cost: 9.9787, GAP: 29.1018%
[9119/10000] Instance: TSP100_9118, dim: 100, BKS: 7.4922, NN cost: 9.5632, GAP: 27.6428%
[9120/10000] Instance: TSP100_9119, dim: 100, BKS: 8.1615, NN cost: 10.4006, GAP: 27.4350%
[9121/10000] Instance: TSP100_9120, dim: 100, BKS: 7.8349, NN cost: 9.6742, GAP: 23.4752%
[9122/10000] Instance: TSP100_9121, dim: 100, BKS: 7.6171, NN cost: 9.7030, GAP: 27.3840%
[9123/10000] Instance: TSP100_9122, dim: 100, BKS: 8.1009, NN cost: 10.2737, GAP: 26.8222%
[9124/10000] Instance: TSP100_9123, dim: 100, BKS: 7.5594, NN cost: 10.4676, GAP: 38.4711%
[9125/10000] Instance: TSP100_9124, dim: 100, BKS: 8.0965, NN cost: 9.6635, GAP: 19.3531%
[9126/10000] Instance: TSP100_9125, dim: 100, BKS: 7.9543, NN cost: 9.7581, GAP: 22.6770%
[9127/10000] Instance: TSP100_9126, dim: 100, BKS: 7.4596, NN cost: 9.2955, GAP: 24.6119%
[9128/10000] Instance: TSP100_9127, dim: 100, BKS: 7.9320, NN cost: 9.2744, GAP: 16.9235%
[9129/10000] Instance: TSP100_9128, dim: 100, BKS: 8.0407, NN cost: 9.8958, GAP: 23.0718%
[9130/10000] Instance: TSP100_9129, dim: 100, BKS: 7.5993, NN cost: 10.3315, GAP: 35.9544%
[9131/10000] Instance: TSP100_9130, dim: 100, BKS: 7.7946, NN cost: 10.2126, GAP: 31.0214%
[9132/10000] Instance: TSP100_9131, dim: 100, BKS: 7.6477, NN cost: 10.2793, GAP: 34.4097%
[9133/10000] Instance: TSP100_9132, dim: 100, BKS: 7.7312, NN cost: 10.4772, GAP: 35.5184%
[9134/10000] Instance: TSP100_9133, dim: 100, BKS: 7.7313, NN cost: 10.2513, GAP: 32.5947%
[9135/10000] Instance: TSP100_9134, dim: 100, BKS: 7.8187, NN cost: 9.4119, GAP: 20.3765%
[9136/10000] Instance: TSP100_9135, dim: 100, BKS: 7.9523, NN cost: 10.1331, GAP: 27.4244%
[9137/10000] Instance: TSP100_9136, dim: 100, BKS: 7.5849, NN cost: 10.3777, GAP: 36.8204%
[9138/10000] Instance: TSP100_9137, dim: 100, BKS: 7.8099, NN cost: 9.0110, GAP: 15.3785%
[9139/10000] Instance: TSP100_9138, dim: 100, BKS: 7.8225, NN cost: 10.3744, GAP: 32.6230%
[9140/10000] Instance: TSP100_9139, dim: 100, BKS: 7.5988, NN cost: 9.0399, GAP: 18.9638%
[9141/10000] Instance: TSP100_9140, dim: 100, BKS: 7.7947, NN cost: 9.6354, GAP: 23.6144%
[9142/10000] Instance: TSP100_9141, dim: 100, BKS: 8.1077, NN cost: 9.7478, GAP: 20.2290%
[9143/10000] Instance: TSP100_9142, dim: 100, BKS: 7.6866, NN cost: 9.2960, GAP: 20.9379%
[9144/10000] Instance: TSP100_9143, dim: 100, BKS: 7.5429, NN cost: 8.6734, GAP: 14.9886%
[9145/10000] Instance: TSP100_9144, dim: 100, BKS: 7.8237, NN cost: 9.7110, GAP: 24.1229%
[9146/10000] Instance: TSP100_9145, dim: 100, BKS: 7.4925, NN cost: 9.5114, GAP: 26.9458%
[9147/10000] Instance: TSP100_9146, dim: 100, BKS: 7.6523, NN cost: 9.9954, GAP: 30.6185%
[9148/10000] Instance: TSP100_9147, dim: 100, BKS: 7.4636, NN cost: 9.6930, GAP: 29.8703%
[9149/10000] Instance: TSP100_9148, dim: 100, BKS: 8.0304, NN cost: 9.5652, GAP: 19.1124%
[9150/10000] Instance: TSP100_9149, dim: 100, BKS: 7.8916, NN cost: 9.9033, GAP: 25.4916%
[9151/10000] Instance: TSP100_9150, dim: 100, BKS: 7.8042, NN cost: 9.6211, GAP: 23.2812%
[9152/10000] Instance: TSP100_9151, dim: 100, BKS: 7.9307, NN cost: 9.6568, GAP: 21.7647%
[9153/10000] Instance: TSP100_9152, dim: 100, BKS: 7.6404, NN cost: 9.6845, GAP: 26.7533%
[9154/10000] Instance: TSP100_9153, dim: 100, BKS: 7.7183, NN cost: 9.5482, GAP: 23.7081%
[9155/10000] Instance: TSP100_9154, dim: 100, BKS: 7.9008, NN cost: 9.9821, GAP: 26.3430%
[9156/10000] Instance: TSP100_9155, dim: 100, BKS: 8.0921, NN cost: 10.1921, GAP: 25.9510%
[9157/10000] Instance: TSP100_9156, dim: 100, BKS: 7.5982, NN cost: 8.8394, GAP: 16.3347%
[9158/10000] Instance: TSP100_9157, dim: 100, BKS: 7.7889, NN cost: 9.1598, GAP: 17.6012%
[9159/10000] Instance: TSP100_9158, dim: 100, BKS: 7.5240, NN cost: 9.1089, GAP: 21.0653%
[9160/10000] Instance: TSP100_9159, dim: 100, BKS: 7.8394, NN cost: 9.9088, GAP: 26.3960%
[9161/10000] Instance: TSP100_9160, dim: 100, BKS: 7.3742, NN cost: 8.8683, GAP: 20.2604%
[9162/10000] Instance: TSP100_9161, dim: 100, BKS: 8.2591, NN cost: 10.1859, GAP: 23.3296%
[9163/10000] Instance: TSP100_9162, dim: 100, BKS: 7.8502, NN cost: 9.6578, GAP: 23.0267%
[9164/10000] Instance: TSP100_9163, dim: 100, BKS: 7.8640, NN cost: 9.9567, GAP: 26.6116%
[9165/10000] Instance: TSP100_9164, dim: 100, BKS: 8.0462, NN cost: 9.7950, GAP: 21.7343%
[9166/10000] Instance: TSP100_9165, dim: 100, BKS: 7.8739, NN cost: 9.8745, GAP: 25.4069%
[9167/10000] Instance: TSP100_9166, dim: 100, BKS: 7.5521, NN cost: 9.1256, GAP: 20.8347%
[9168/10000] Instance: TSP100_9167, dim: 100, BKS: 7.5858, NN cost: 8.6979, GAP: 14.6601%
[9169/10000] Instance: TSP100_9168, dim: 100, BKS: 7.9325, NN cost: 10.1037, GAP: 27.3698%
[9170/10000] Instance: TSP100_9169, dim: 100, BKS: 7.8912, NN cost: 10.0733, GAP: 27.6517%
[9171/10000] Instance: TSP100_9170, dim: 100, BKS: 7.5762, NN cost: 9.4662, GAP: 24.9457%
[9172/10000] Instance: TSP100_9171, dim: 100, BKS: 7.4193, NN cost: 8.7676, GAP: 18.1728%
[9173/10000] Instance: TSP100_9172, dim: 100, BKS: 7.5250, NN cost: 8.3158, GAP: 10.5085%
[9174/10000] Instance: TSP100_9173, dim: 100, BKS: 7.6597, NN cost: 8.9855, GAP: 17.3095%
[9175/10000] Instance: TSP100_9174, dim: 100, BKS: 8.0353, NN cost: 10.0212, GAP: 24.7144%
[9176/10000] Instance: TSP100_9175, dim: 100, BKS: 8.1409, NN cost: 9.7173, GAP: 19.3639%
[9177/10000] Instance: TSP100_9176, dim: 100, BKS: 8.0379, NN cost: 10.1934, GAP: 26.8163%
[9178/10000] Instance: TSP100_9177, dim: 100, BKS: 7.8916, NN cost: 9.4889, GAP: 20.2413%
[9179/10000] Instance: TSP100_9178, dim: 100, BKS: 7.7417, NN cost: 9.3672, GAP: 20.9966%
[9180/10000] Instance: TSP100_9179, dim: 100, BKS: 7.9652, NN cost: 9.4274, GAP: 18.3577%
[9181/10000] Instance: TSP100_9180, dim: 100, BKS: 8.0778, NN cost: 9.7390, GAP: 20.5644%
[9182/10000] Instance: TSP100_9181, dim: 100, BKS: 7.8165, NN cost: 9.6170, GAP: 23.0346%
[9183/10000] Instance: TSP100_9182, dim: 100, BKS: 7.8417, NN cost: 9.9231, GAP: 26.5424%
[9184/10000] Instance: TSP100_9183, dim: 100, BKS: 6.9898, NN cost: 8.9697, GAP: 28.3249%
[9185/10000] Instance: TSP100_9184, dim: 100, BKS: 8.0755, NN cost: 9.6979, GAP: 20.0905%
[9186/10000] Instance: TSP100_9185, dim: 100, BKS: 7.7110, NN cost: 8.8599, GAP: 14.8993%
[9187/10000] Instance: TSP100_9186, dim: 100, BKS: 8.0357, NN cost: 9.5089, GAP: 18.3322%
[9188/10000] Instance: TSP100_9187, dim: 100, BKS: 8.0848, NN cost: 10.2509, GAP: 26.7920%
[9189/10000] Instance: TSP100_9188, dim: 100, BKS: 7.7760, NN cost: 9.9862, GAP: 28.4232%
[9190/10000] Instance: TSP100_9189, dim: 100, BKS: 8.0828, NN cost: 9.7011, GAP: 20.0210%
[9191/10000] Instance: TSP100_9190, dim: 100, BKS: 7.7051, NN cost: 8.7453, GAP: 13.4996%
[9192/10000] Instance: TSP100_9191, dim: 100, BKS: 7.9072, NN cost: 9.6585, GAP: 22.1479%
[9193/10000] Instance: TSP100_9192, dim: 100, BKS: 7.5129, NN cost: 8.7747, GAP: 16.7942%
[9194/10000] Instance: TSP100_9193, dim: 100, BKS: 7.8415, NN cost: 10.6239, GAP: 35.4832%
[9195/10000] Instance: TSP100_9194, dim: 100, BKS: 7.9003, NN cost: 9.4606, GAP: 19.7504%
[9196/10000] Instance: TSP100_9195, dim: 100, BKS: 7.5852, NN cost: 9.3803, GAP: 23.6655%
[9197/10000] Instance: TSP100_9196, dim: 100, BKS: 7.7167, NN cost: 9.8213, GAP: 27.2739%
[9198/10000] Instance: TSP100_9197, dim: 100, BKS: 7.6217, NN cost: 9.2590, GAP: 21.4824%
[9199/10000] Instance: TSP100_9198, dim: 100, BKS: 7.7752, NN cost: 10.0083, GAP: 28.7202%
[9200/10000] Instance: TSP100_9199, dim: 100, BKS: 8.3033, NN cost: 9.7802, GAP: 17.7867%
[9201/10000] Instance: TSP100_9200, dim: 100, BKS: 7.9492, NN cost: 10.0481, GAP: 26.4049%
[9202/10000] Instance: TSP100_9201, dim: 100, BKS: 7.5991, NN cost: 9.3637, GAP: 23.2222%
[9203/10000] Instance: TSP100_9202, dim: 100, BKS: 7.9929, NN cost: 9.6610, GAP: 20.8695%
[9204/10000] Instance: TSP100_9203, dim: 100, BKS: 7.6574, NN cost: 8.8889, GAP: 16.0826%
[9205/10000] Instance: TSP100_9204, dim: 100, BKS: 7.7828, NN cost: 9.6978, GAP: 24.6052%
[9206/10000] Instance: TSP100_9205, dim: 100, BKS: 7.1551, NN cost: 9.3205, GAP: 30.2631%
[9207/10000] Instance: TSP100_9206, dim: 100, BKS: 7.8482, NN cost: 9.8712, GAP: 25.7770%
[9208/10000] Instance: TSP100_9207, dim: 100, BKS: 7.7407, NN cost: 10.0633, GAP: 30.0047%
[9209/10000] Instance: TSP100_9208, dim: 100, BKS: 7.7166, NN cost: 9.4263, GAP: 22.1561%
[9210/10000] Instance: TSP100_9209, dim: 100, BKS: 7.6694, NN cost: 9.4650, GAP: 23.4115%
[9211/10000] Instance: TSP100_9210, dim: 100, BKS: 7.8642, NN cost: 9.1571, GAP: 16.4405%
[9212/10000] Instance: TSP100_9211, dim: 100, BKS: 7.5500, NN cost: 8.9997, GAP: 19.2007%
[9213/10000] Instance: TSP100_9212, dim: 100, BKS: 7.9849, NN cost: 10.2866, GAP: 28.8259%
[9214/10000] Instance: TSP100_9213, dim: 100, BKS: 7.5996, NN cost: 9.3957, GAP: 23.6335%
[9215/10000] Instance: TSP100_9214, dim: 100, BKS: 7.6564, NN cost: 9.4610, GAP: 23.5702%
[9216/10000] Instance: TSP100_9215, dim: 100, BKS: 8.1606, NN cost: 11.1141, GAP: 36.1911%
[9217/10000] Instance: TSP100_9216, dim: 100, BKS: 7.7425, NN cost: 9.0448, GAP: 16.8208%
[9218/10000] Instance: TSP100_9217, dim: 100, BKS: 7.6222, NN cost: 9.4142, GAP: 23.5102%
[9219/10000] Instance: TSP100_9218, dim: 100, BKS: 7.7817, NN cost: 8.5708, GAP: 10.1407%
[9220/10000] Instance: TSP100_9219, dim: 100, BKS: 7.5113, NN cost: 8.9216, GAP: 18.7765%
[9221/10000] Instance: TSP100_9220, dim: 100, BKS: 8.1896, NN cost: 10.3634, GAP: 26.5437%
[9222/10000] Instance: TSP100_9221, dim: 100, BKS: 8.1790, NN cost: 10.6320, GAP: 29.9905%
[9223/10000] Instance: TSP100_9222, dim: 100, BKS: 7.6407, NN cost: 9.3067, GAP: 21.8050%
[9224/10000] Instance: TSP100_9223, dim: 100, BKS: 7.4071, NN cost: 9.7429, GAP: 31.5345%
[9225/10000] Instance: TSP100_9224, dim: 100, BKS: 7.9549, NN cost: 9.7209, GAP: 22.1994%
[9226/10000] Instance: TSP100_9225, dim: 100, BKS: 7.8583, NN cost: 10.5407, GAP: 34.1349%
[9227/10000] Instance: TSP100_9226, dim: 100, BKS: 7.7640, NN cost: 9.8257, GAP: 26.5547%
[9228/10000] Instance: TSP100_9227, dim: 100, BKS: 7.4052, NN cost: 8.8571, GAP: 19.6060%
[9229/10000] Instance: TSP100_9228, dim: 100, BKS: 7.5530, NN cost: 9.5163, GAP: 25.9939%
[9230/10000] Instance: TSP100_9229, dim: 100, BKS: 7.6754, NN cost: 9.7979, GAP: 27.6533%
[9231/10000] Instance: TSP100_9230, dim: 100, BKS: 7.9381, NN cost: 10.0242, GAP: 26.2804%
[9232/10000] Instance: TSP100_9231, dim: 100, BKS: 8.0359, NN cost: 9.9885, GAP: 24.2985%
[9233/10000] Instance: TSP100_9232, dim: 100, BKS: 7.8784, NN cost: 10.3330, GAP: 31.1560%
[9234/10000] Instance: TSP100_9233, dim: 100, BKS: 7.6746, NN cost: 9.9265, GAP: 29.3425%
[9235/10000] Instance: TSP100_9234, dim: 100, BKS: 8.0032, NN cost: 10.0655, GAP: 25.7682%
[9236/10000] Instance: TSP100_9235, dim: 100, BKS: 8.0567, NN cost: 9.0258, GAP: 12.0290%
[9237/10000] Instance: TSP100_9236, dim: 100, BKS: 8.1267, NN cost: 10.9644, GAP: 34.9191%
[9238/10000] Instance: TSP100_9237, dim: 100, BKS: 7.9309, NN cost: 9.6100, GAP: 21.1715%
[9239/10000] Instance: TSP100_9238, dim: 100, BKS: 7.5594, NN cost: 9.1795, GAP: 21.4316%
[9240/10000] Instance: TSP100_9239, dim: 100, BKS: 7.8555, NN cost: 9.5617, GAP: 21.7203%
[9241/10000] Instance: TSP100_9240, dim: 100, BKS: 7.7199, NN cost: 10.2217, GAP: 32.4073%
[9242/10000] Instance: TSP100_9241, dim: 100, BKS: 7.8181, NN cost: 9.4947, GAP: 21.4460%
[9243/10000] Instance: TSP100_9242, dim: 100, BKS: 7.7461, NN cost: 8.6384, GAP: 11.5191%
[9244/10000] Instance: TSP100_9243, dim: 100, BKS: 7.7034, NN cost: 10.0634, GAP: 30.6364%
[9245/10000] Instance: TSP100_9244, dim: 100, BKS: 7.7148, NN cost: 10.1810, GAP: 31.9669%
[9246/10000] Instance: TSP100_9245, dim: 100, BKS: 8.0095, NN cost: 9.1595, GAP: 14.3579%
[9247/10000] Instance: TSP100_9246, dim: 100, BKS: 7.6604, NN cost: 9.1242, GAP: 19.1086%
[9248/10000] Instance: TSP100_9247, dim: 100, BKS: 7.7602, NN cost: 10.3158, GAP: 32.9324%
[9249/10000] Instance: TSP100_9248, dim: 100, BKS: 7.8534, NN cost: 9.3801, GAP: 19.4392%
[9250/10000] Instance: TSP100_9249, dim: 100, BKS: 7.8543, NN cost: 10.3244, GAP: 31.4491%
[9251/10000] Instance: TSP100_9250, dim: 100, BKS: 7.3974, NN cost: 8.6442, GAP: 16.8551%
[9252/10000] Instance: TSP100_9251, dim: 100, BKS: 8.0497, NN cost: 9.6494, GAP: 19.8733%
[9253/10000] Instance: TSP100_9252, dim: 100, BKS: 7.9187, NN cost: 10.2091, GAP: 28.9240%
[9254/10000] Instance: TSP100_9253, dim: 100, BKS: 7.7352, NN cost: 9.5449, GAP: 23.3963%
[9255/10000] Instance: TSP100_9254, dim: 100, BKS: 7.7941, NN cost: 9.8032, GAP: 25.7761%
[9256/10000] Instance: TSP100_9255, dim: 100, BKS: 8.1949, NN cost: 10.4361, GAP: 27.3493%
[9257/10000] Instance: TSP100_9256, dim: 100, BKS: 7.8505, NN cost: 10.3861, GAP: 32.2982%
[9258/10000] Instance: TSP100_9257, dim: 100, BKS: 7.4977, NN cost: 9.2206, GAP: 22.9790%
[9259/10000] Instance: TSP100_9258, dim: 100, BKS: 8.1135, NN cost: 10.0928, GAP: 24.3959%
[9260/10000] Instance: TSP100_9259, dim: 100, BKS: 7.5800, NN cost: 9.9433, GAP: 31.1773%
[9261/10000] Instance: TSP100_9260, dim: 100, BKS: 7.7853, NN cost: 9.3528, GAP: 20.1337%
[9262/10000] Instance: TSP100_9261, dim: 100, BKS: 7.6193, NN cost: 9.4234, GAP: 23.6786%
[9263/10000] Instance: TSP100_9262, dim: 100, BKS: 7.5424, NN cost: 9.6414, GAP: 27.8291%
[9264/10000] Instance: TSP100_9263, dim: 100, BKS: 7.9158, NN cost: 9.3215, GAP: 17.7590%
[9265/10000] Instance: TSP100_9264, dim: 100, BKS: 8.0442, NN cost: 9.6723, GAP: 20.2394%
[9266/10000] Instance: TSP100_9265, dim: 100, BKS: 7.9502, NN cost: 10.3520, GAP: 30.2100%
[9267/10000] Instance: TSP100_9266, dim: 100, BKS: 8.0280, NN cost: 9.3780, GAP: 16.8165%
[9268/10000] Instance: TSP100_9267, dim: 100, BKS: 7.8249, NN cost: 9.3202, GAP: 19.1100%
[9269/10000] Instance: TSP100_9268, dim: 100, BKS: 7.6489, NN cost: 10.0815, GAP: 31.8026%
[9270/10000] Instance: TSP100_9269, dim: 100, BKS: 7.7064, NN cost: 9.6653, GAP: 25.4187%
[9271/10000] Instance: TSP100_9270, dim: 100, BKS: 7.5563, NN cost: 9.1583, GAP: 21.2010%
[9272/10000] Instance: TSP100_9271, dim: 100, BKS: 7.6586, NN cost: 10.1860, GAP: 33.0001%
[9273/10000] Instance: TSP100_9272, dim: 100, BKS: 7.8971, NN cost: 8.9113, GAP: 12.8436%
[9274/10000] Instance: TSP100_9273, dim: 100, BKS: 8.0015, NN cost: 10.9021, GAP: 36.2512%
[9275/10000] Instance: TSP100_9274, dim: 100, BKS: 8.0327, NN cost: 10.5308, GAP: 31.0995%
[9276/10000] Instance: TSP100_9275, dim: 100, BKS: 7.4962, NN cost: 9.3188, GAP: 24.3138%
[9277/10000] Instance: TSP100_9276, dim: 100, BKS: 7.7691, NN cost: 9.4197, GAP: 21.2456%
[9278/10000] Instance: TSP100_9277, dim: 100, BKS: 7.7605, NN cost: 10.0208, GAP: 29.1248%
[9279/10000] Instance: TSP100_9278, dim: 100, BKS: 7.9371, NN cost: 9.0278, GAP: 13.7418%
[9280/10000] Instance: TSP100_9279, dim: 100, BKS: 7.5490, NN cost: 9.2451, GAP: 22.4671%
[9281/10000] Instance: TSP100_9280, dim: 100, BKS: 7.5861, NN cost: 10.0784, GAP: 32.8535%
